Location,year,month,day,hour,PM2.5,O3,TEMPERATURE,PRESSURE,DEWPOINT,RAIN
Wanshouxigong,2016,7,10,19,56,214,34.1,996.2,18.6,0
Wanshouxigong,2016,7,10,20,59,171,33.5,996.7,19.2,0
Wanshouxigong,2016,7,10,21,50,145,33.1,997.4,19.6,0
Wanshouxigong,2016,7,10,22,50,127,32.3,997.8,20.9,0
Wanshouxigong,2016,7,10,23,43,107,31.9,997.9,21.1,0
Wanshouxigong,2016,7,11,0,51,92,31.2,997.6,21.4,0
Wanshouxigong,2016,7,11,1,54,79,30.3,997.3,21.4,0
Wanshouxigong,2016,7,11,2,67,73,29.8,997,21.5,0
Wanshouxigong,2016,7,11,3,71,57,29.1,996.9,21.3,0
Wanshouxigong,2016,7,11,4,86,62,28.8,996.8,21.3,0
Wanshouxigong,2016,7,11,5,95,44,28.5,996.7,21.5,0
Wanshouxigong,2016,7,11,6,101,30,28.4,996.7,21.7,0
Wanshouxigong,2016,7,11,7,107,26,28.8,996.6,21.8,0
Wanshouxigong,2016,7,11,8,112,37,29.8,996.9,22,0
Wanshouxigong,2016,7,11,9,114,65,31.5,996.9,21.7,0
Wanshouxigong,2016,7,11,10,114,106,31.9,996.3,21.4,0
Wanshouxigong,2016,7,11,11,110,131,32.6,996.3,21.5,0
Wanshouxigong,2016,7,11,12,108,168,33.4,995.9,20.5,0
Wanshouxigong,2016,7,11,13,85,172,34.7,995.2,21,0
Wanshouxigong,2016,7,11,14,104,205,34.8,994.4,20.7,0
Wanshouxigong,2016,7,11,15,98,207,35.3,993.7,21.6,0
Wanshouxigong,2016,7,11,16,88,206,35.5,993.3,20.2,0
Wanshouxigong,2016,7,11,17,89,209,35,993.2,20.6,0
Wanshouxigong,2016,7,11,18,91,216,34.8,993.3,21.8,0
Wanshouxigong,2016,7,11,19,92,205,34.1,993.5,21.5,0
Wanshouxigong,2016,7,11,20,75,170,33.4,993.7,21.2,0
Wanshouxigong,2016,7,11,21,71,135,32.9,994,22.1,0
Wanshouxigong,2016,7,11,22,65,126,32.8,994.3,21.6,0
Wanshouxigong,2016,7,11,23,56,102,32.5,994.3,21.4,0
Wanshouxigong,2016,7,12,0,58,96,31.7,994,21.2,0
Wanshouxigong,2016,7,12,1,53,81,31.2,993.4,21.1,0
Wanshouxigong,2016,7,12,2,55,74,30.8,993.4,21.3,0
Wanshouxigong,2016,7,12,3,56,61,30.5,993.2,21,0
Wanshouxigong,2016,7,12,4,60,57,30.1,993.3,21.2,0
Wanshouxigong,2016,7,12,5,60,53,29.9,993.6,21.3,0
Wanshouxigong,2016,7,12,6,63,46,29.8,993.7,21.5,0
Wanshouxigong,2016,7,12,7,70,37,29.4,994.1,21.6,0
Wanshouxigong,2016,7,12,8,72,32,29.2,994.8,21.7,0
Wanshouxigong,2016,7,12,9,54,63,27,995.8,23.3,0
Wanshouxigong,2016,7,12,10,33,61,26.7,996.5,22.5,0
Wanshouxigong,2016,7,12,11,30,55,26.5,997.1,22.6,0
Wanshouxigong,2016,7,12,12,19,71,25.4,997.5,21.7,0
Wanshouxigong,2016,7,12,13,16,81,25.7,997.3,22.2,0.1
Wanshouxigong,2016,7,12,14,18,98,25.9,996.6,21.6,0
Wanshouxigong,2016,7,12,15,8,97,26.1,997,21.3,0.1
Wanshouxigong,2016,7,12,16,13,107,27.1,996.7,21.2,0
Wanshouxigong,2016,7,12,17,9,130,29,996.6,19.6,0
Wanshouxigong,2016,7,12,18,12,141,29.5,996.8,19.5,0
Wanshouxigong,2016,7,12,19,12,132,28.4,997.3,19.3,0
Wanshouxigong,2016,7,12,20,12,103,27.2,997.5,19.5,0
Wanshouxigong,2016,7,12,21,11,81,25.5,998.1,20.1,0
Wanshouxigong,2016,7,12,22,19,61,25.2,998.3,20.5,0
Wanshouxigong,2016,7,12,23,15,56,24.5,998.7,20.6,0
Wanshouxigong,2016,7,13,0,11,53,25,999,20.7,0
Wanshouxigong,2016,7,13,1,13,55,24.4,999.2,20.5,0
Wanshouxigong,2016,7,13,2,9,36,23.1,999.4,20.6,0
Wanshouxigong,2016,7,13,3,19,24,22.9,999.5,20.4,0
Wanshouxigong,2016,7,13,4,25,17,22.6,999.7,20.5,0
Wanshouxigong,2016,7,13,5,27,5,22.8,1000.2,20.7,0
Wanshouxigong,2016,7,13,6,28,2,24.1,1000.5,21,0
Wanshouxigong,2016,7,13,7,27,9,26.1,1000.8,20.4,0
Wanshouxigong,2016,7,13,8,33,27,27.8,1001.1,20.9,0
Wanshouxigong,2016,7,13,9,37,54,29.3,1001.1,20.5,0
Wanshouxigong,2016,7,13,10,26,77,30.3,1000.9,19.7,0
Wanshouxigong,2016,7,13,11,9,123,31.8,1001,19.1,0
Wanshouxigong,2016,7,13,12,17,150,33.6,1000.6,17.7,0
Wanshouxigong,2016,7,13,13,22,172,34.5,1000,15.9,0
Wanshouxigong,2016,7,13,14,19,195,35.5,999.4,15.8,0
Wanshouxigong,2016,7,13,15,12,208,36.8,999,15.3,0
Wanshouxigong,2016,7,13,16,16,212,37,998.6,14.9,0
Wanshouxigong,2016,7,13,17,14,207,36.2,998.6,14.2,0
Wanshouxigong,2016,7,13,18,26,195,35.7,998.7,15.4,0
Wanshouxigong,2016,7,13,19,30,193,34.5,998.9,15.4,0
Wanshouxigong,2016,7,13,20,28,197,33.2,999.6,17,0
Wanshouxigong,2016,7,13,21,35,145,32.6,1000.3,16,0
Wanshouxigong,2016,7,13,22,36,85,32,1000.8,16.3,0
Wanshouxigong,2016,7,13,23,41,92,31.6,1001.4,17.1,0
Wanshouxigong,2016,7,14,0,39,117,30.8,1001.2,17.5,0
Wanshouxigong,2016,7,14,1,31,100,30.1,1001.4,16.1,0
Wanshouxigong,2016,7,14,2,27,90,29.9,1001.6,14,0
Wanshouxigong,2016,7,14,3,25,67,29.4,1001.6,14,0
Wanshouxigong,2016,7,14,4,32,69,27.4,1001.8,15.7,0
Wanshouxigong,2016,7,14,5,30,45,26.5,1002,17.3,0
Wanshouxigong,2016,7,14,6,31,29,26.3,1002.5,18.4,0
Wanshouxigong,2016,7,14,7,31,30,28,1003,18.7,0
Wanshouxigong,2016,7,14,8,34,49,28.4,1002.6,18.5,0
Wanshouxigong,2016,7,14,9,41,47,31.7,1003,16.8,0
Wanshouxigong,2016,7,14,10,29,78,31.6,1003.2,15.5,0
Wanshouxigong,2016,7,14,11,34,91,32.8,1002.9,14.4,0
Wanshouxigong,2016,7,14,12,24,119,33.1,1002.5,14.7,0
Wanshouxigong,2016,7,14,13,24,136,33,1001.8,14.1,0
Wanshouxigong,2016,7,14,14,24,158,32.9,1001.5,14.5,0
Wanshouxigong,2016,7,14,15,20,117,31.9,1001.3,15,0
Wanshouxigong,2016,7,14,16,24,146,31.6,1000.9,16,0
Wanshouxigong,2016,7,14,17,29,158,30.5,1000.8,16.9,0
Wanshouxigong,2016,7,14,18,38,166,28.6,1000.9,18.1,0
Wanshouxigong,2016,7,14,19,30,132,28.5,1001.3,17.1,0
Wanshouxigong,2016,7,14,20,33,115,24.2,1002.5,20.7,0
Wanshouxigong,2016,7,14,21,34,104,23.1,1003,21.4,2.6
Wanshouxigong,2016,7,14,22,52,84,23.5,1002.6,21.6,2.7
Wanshouxigong,2016,7,14,23,54,64,22.9,1002.8,21.5,0.3
Wanshouxigong,2016,7,15,0,46,49,23,1002.6,20.5,0.6
Wanshouxigong,2016,7,15,1,57,46,22.4,1002.4,20.9,0.9
Wanshouxigong,2016,7,15,2,51,53,22,1002.2,20.8,0.9
Wanshouxigong,2016,7,15,3,39,67,21.7,1001.7,20.5,1.2
Wanshouxigong,2016,7,15,4,24,75,21.6,1001.5,19.2,0.9
Wanshouxigong,2016,7,15,5,28,67,21,1000.9,18.6,1.9
Wanshouxigong,2016,7,15,6,19,73,21.1,1000.9,19,0.1
Wanshouxigong,2016,7,15,7,18,81,21.5,1000.7,18.9,0
Wanshouxigong,2016,7,15,8,30,66,21.5,1000.7,19.2,0
Wanshouxigong,2016,7,15,9,27,55,21.9,1000.8,18.9,0
Wanshouxigong,2016,7,15,10,36,60,22.6,1000.5,19,0
Wanshouxigong,2016,7,15,11,34,80,22.9,1000.4,18.9,0
Wanshouxigong,2016,7,15,12,33,90,22.7,1000.1,19.1,0
Wanshouxigong,2016,7,15,13,40,86,22.9,999.9,19.1,0
Wanshouxigong,2016,7,15,14,42,91,22.5,999.5,19.1,0
Wanshouxigong,2016,7,15,15,38,88,22.7,999.3,18.5,0
Wanshouxigong,2016,7,15,16,35,92,22.7,999.1,19.1,0
Wanshouxigong,2016,7,15,17,36,65,22.3,999,18.5,0
Wanshouxigong,2016,7,15,18,44,52,21.7,999,18.5,0.1
Wanshouxigong,2016,7,15,19,42,59,21.8,999,18.2,0
Wanshouxigong,2016,7,15,20,37,63,21.7,999,17.7,0
Wanshouxigong,2016,7,15,21,36,59,21.6,999.1,17.6,0
Wanshouxigong,2016,7,15,22,36,76,21.7,999.2,17.7,0
Wanshouxigong,2016,7,15,23,36,57,22,999.3,17.8,0
Wanshouxigong,2016,7,16,0,39,59,21.9,999.3,17.9,0
Wanshouxigong,2016,7,16,1,33,67,21.7,998.5,17.5,0
Wanshouxigong,2016,7,16,2,37,60,21.5,998.3,17.3,0
Wanshouxigong,2016,7,16,3,30,59,21.4,998.2,16.6,0
Wanshouxigong,2016,7,16,4,26,56,21.6,998.2,16.3,0
Wanshouxigong,2016,7,16,5,30,61,21.6,998.3,17,0
Wanshouxigong,2016,7,16,6,30,51,21.6,998.4,17,0
Wanshouxigong,2016,7,16,7,25,59,22.8,998.7,17.3,0
Wanshouxigong,2016,7,16,8,30,47,24.2,998.9,18.2,0
Wanshouxigong,2016,7,16,9,30,43,23.8,999.2,17.5,0
Wanshouxigong,2016,7,16,10,34,44,24.8,999.3,17.5,0
Wanshouxigong,2016,7,16,11,31,68,25.5,999.5,17.2,0
Wanshouxigong,2016,7,16,12,38,74,25.7,999.4,17.6,0
Wanshouxigong,2016,7,16,13,47,66,26.3,999.1,17.4,0
Wanshouxigong,2016,7,16,14,57,87,26,999.1,17.6,0
Wanshouxigong,2016,7,16,15,59,99,25.7,999,17.4,0
Wanshouxigong,2016,7,16,16,45,117,25.6,999,17,0
Wanshouxigong,2016,7,16,17,48,127,25.6,999.2,16.4,0
Wanshouxigong,2016,7,16,18,52,122,25,999.4,16.7,0
Wanshouxigong,2016,7,16,19,51,106,24.6,999.8,17.1,0
Wanshouxigong,2016,7,16,20,58,80,24.1,1000.3,16.6,0
Wanshouxigong,2016,7,16,21,57,50,23.5,1001,17.3,0
Wanshouxigong,2016,7,16,22,60,35,23.3,1001.2,18.6,0
Wanshouxigong,2016,7,16,23,63,24,23.2,1001.3,18.9,0
Wanshouxigong,2016,7,17,0,58,18,23.1,1001.5,18.8,0
Wanshouxigong,2016,7,17,1,52,21,23.2,1001.4,18.1,0
Wanshouxigong,2016,7,17,2,53,29,22.9,1001.5,18.7,0
Wanshouxigong,2016,7,17,3,48,20,22.7,1001.5,18.5,0
Wanshouxigong,2016,7,17,4,53,2,23.2,1001.6,17,0
Wanshouxigong,2016,7,17,5,53,3,22.9,1002.2,17.6,0
Wanshouxigong,2016,7,17,6,53,2,22.5,1002.7,17.6,0
Wanshouxigong,2016,7,17,7,56,13,23,1003.3,18.1,0
Wanshouxigong,2016,7,17,8,58,37,24.6,1003.6,19.4,0
Wanshouxigong,2016,7,17,9,77,41,26,1003.5,19.2,0
Wanshouxigong,2016,7,17,10,97,83,26.9,1003.6,19.8,0
Wanshouxigong,2016,7,17,11,101,122,27.7,1003.4,19.5,0
Wanshouxigong,2016,7,17,12,105,176,27.8,1003,20.1,0
Wanshouxigong,2016,7,17,13,105,213,29.5,1002.8,19.2,0
Wanshouxigong,2016,7,17,14,110,243,29.7,1002.4,19.1,0
Wanshouxigong,2016,7,17,15,123,267,30.2,1002.1,18,0
Wanshouxigong,2016,7,17,16,108,282,30.7,1001.9,18.8,0
Wanshouxigong,2016,7,17,17,78,245,30.3,1001.8,19,0
Wanshouxigong,2016,7,17,18,74,222,30.3,1001.6,18.4,0
Wanshouxigong,2016,7,17,19,82,211,29.9,1001.9,18.7,0
Wanshouxigong,2016,7,17,20,96,193,28.9,1002.3,19,0
Wanshouxigong,2016,7,17,21,96,153,28.5,1003.2,18.9,0
Wanshouxigong,2016,7,17,22,97,121,26.2,1003.6,20.1,0
Wanshouxigong,2016,7,17,23,92,89,26.8,1003.7,20.4,0
Wanshouxigong,2016,7,18,0,101,73,26.3,1003.5,20.2,0
Wanshouxigong,2016,7,18,1,122,44,25.9,1003.1,20,0
Wanshouxigong,2016,7,18,2,118,65,24.6,1003.2,20.1,0
Wanshouxigong,2016,7,18,3,97,63,24.8,1003.1,19.4,0
Wanshouxigong,2016,7,18,4,90,59,23.9,1003.5,20,0
Wanshouxigong,2016,7,18,5,95,44,23.8,1003.7,20.3,0
Wanshouxigong,2016,7,18,6,101,48,23.8,1004,19.9,0
Wanshouxigong,2016,7,18,7,109,31,24.6,1004.4,20.1,0
Wanshouxigong,2016,7,18,8,120,26,25.5,1004.2,20.1,0
Wanshouxigong,2016,7,18,9,108,29,27,1004,20.3,0
Wanshouxigong,2016,7,18,10,104,82,28.1,1003.8,21.1,0
Wanshouxigong,2016,7,18,11,105,106,28,1003.6,20.8,0
Wanshouxigong,2016,7,18,12,102,137,28.4,1003.3,21.4,0
Wanshouxigong,2016,7,18,13,112,156,28.6,1003,20.9,0
Wanshouxigong,2016,7,18,14,115,136,24.6,1002.6,22.7,7.1
Wanshouxigong,2016,7,18,15,106,168,26.9,1002.1,23.6,0
Wanshouxigong,2016,7,18,16,98,182,27.8,1002.3,22.5,0
Wanshouxigong,2016,7,18,17,118,138,26.1,1002.7,22.4,2.9
Wanshouxigong,2016,7,18,18,102,124,25.3,1002.5,23.2,0.1
Wanshouxigong,2016,7,18,19,98,117,25.4,1002.4,23.6,0
Wanshouxigong,2016,7,18,20,105,121,24.9,1002.9,23.5,0
Wanshouxigong,2016,7,18,21,115,83,24.6,1003.3,23.4,0
Wanshouxigong,2016,7,18,22,113,74,24.7,1003.2,23.3,0
Wanshouxigong,2016,7,18,23,84,59,24.6,1003.2,22.3,0
Wanshouxigong,2016,7,19,0,61,47,24.4,1003.3,20.7,0
Wanshouxigong,2016,7,19,1,61,35,23.8,1003.3,22.1,0
Wanshouxigong,2016,7,19,2,74,35,24,1003,20.9,0
Wanshouxigong,2016,7,19,3,103,61,24.1,1002.9,21.2,0
Wanshouxigong,2016,7,19,4,143,77,23.9,1002.8,21.6,0
Wanshouxigong,2016,7,19,5,147,62,23.9,1002.5,22,0
Wanshouxigong,2016,7,19,6,175,70,24.1,1002.8,22.4,0
Wanshouxigong,2016,7,19,7,198,47,24.1,1003.2,22.4,0.2
Wanshouxigong,2016,7,19,8,199,21,24,1003.5,22.6,1.9
Wanshouxigong,2016,7,19,9,182,11,23.8,1003.6,22.4,4.1
Wanshouxigong,2016,7,19,10,181,9,24.1,1003.6,22.5,0.5
Wanshouxigong,2016,7,19,11,158,11,23.5,1003.5,21.9,0.2
Wanshouxigong,2016,7,19,12,103,28,23.5,1003.3,21.8,0.3
Wanshouxigong,2016,7,19,13,93,52,23.7,1003.1,22.1,0.8
Wanshouxigong,2016,7,19,14,86,51,23.9,1003.2,22.9,2.7
Wanshouxigong,2016,7,19,15,85,35,24.2,1003.1,23.2,1.8
Wanshouxigong,2016,7,19,16,91,32,24.3,1002.9,23.3,0.6
Wanshouxigong,2016,7,19,17,103,40,24.3,1002.8,23.3,0.3
Wanshouxigong,2016,7,19,18,96,42,24.5,1002.6,23.3,0
Wanshouxigong,2016,7,19,19,107,37,24.3,1003,22.9,0
Wanshouxigong,2016,7,19,20,116,35,24.1,1003.3,22.7,0
Wanshouxigong,2016,7,19,21,112,39,23.8,1003.8,22.6,0.3
Wanshouxigong,2016,7,19,22,111,28,23.5,1003.9,21.9,0
Wanshouxigong,2016,7,19,23,118,41,23.4,1003.5,20.3,0
Wanshouxigong,2016,7,20,0,108,63,23.6,1003.2,20.1,0
Wanshouxigong,2016,7,20,1,106,51,22.7,1002.8,20.6,1.5
Wanshouxigong,2016,7,20,2,104,44,22.4,1002.3,20.7,0.4
Wanshouxigong,2016,7,20,3,97,38,21.9,1001.7,20.4,1.3
Wanshouxigong,2016,7,20,4,81,58,21.7,1001.7,20.5,2.8
Wanshouxigong,2016,7,20,5,72,59,21.4,1001.2,20.4,3.5
Wanshouxigong,2016,7,20,6,63,63,21.3,1000.9,20.5,3.6
Wanshouxigong,2016,7,20,7,57,60,21.6,1000.5,20.8,2.2
Wanshouxigong,2016,7,20,8,58,41,21.9,1000,21.1,5.3
Wanshouxigong,2016,7,20,9,46,47,21.7,999,20.9,13.8
Wanshouxigong,2016,7,20,10,31,54,21.7,998.1,21,23.7
Wanshouxigong,2016,7,20,11,27,54,21.7,996.7,21,24.1
Wanshouxigong,2016,7,20,12,12,57,21.7,996,20.9,20.3
Wanshouxigong,2016,7,20,13,13,55,21.8,995.4,21.1,17.8
Wanshouxigong,2016,7,20,14,9,54,21.8,994.9,21.1,20.2
Wanshouxigong,2016,7,20,15,9,52,21.9,994.5,21.2,9
Wanshouxigong,2016,7,20,16,10,53,21.9,994.7,21.2,16.4
Wanshouxigong,2016,7,20,17,5,51,21.9,994.7,21.2,3.8
Wanshouxigong,2016,7,20,18,7,50,22,994.2,21.3,17.7
Wanshouxigong,2016,7,20,19,10,45,21.9,994.7,21.2,18.3
Wanshouxigong,2016,7,20,20,3,52,22,995.4,21.3,17.6
Wanshouxigong,2016,7,20,21,6,54,22,996.2,21.3,7.6
Wanshouxigong,2016,7,20,22,9,49,22,996.2,21.3,2.3
Wanshouxigong,2016,7,20,23,8,48,22,995.9,21.3,2.4
Wanshouxigong,2016,7,21,0,4,47,22.1,995.8,21.4,0.8
Wanshouxigong,2016,7,21,1,6,46,22.1,995.7,21.4,0.2
Wanshouxigong,2016,7,21,2,9,45,22.2,995.5,21.4,0.6
Wanshouxigong,2016,7,21,3,7,45,22.3,995.5,21.1,0.5
Wanshouxigong,2016,7,21,4,7,45,22.3,995.3,21.1,1.4
Wanshouxigong,2016,7,21,5,3,41,22.4,995.8,21.4,0
Wanshouxigong,2016,7,21,6,4,34,22.5,996.2,21.3,0
Wanshouxigong,2016,7,21,7,12,22,22.7,996.8,21.7,0
Wanshouxigong,2016,7,21,8,9,21,23.1,997,21.9,0
Wanshouxigong,2016,7,21,9,12,24,23.7,997,22.1,0
Wanshouxigong,2016,7,21,10,16,29,24.5,997.2,22.4,0
Wanshouxigong,2016,7,21,11,16,31,25.3,997.2,22.6,0
Wanshouxigong,2016,7,21,12,26,36,25.5,997.1,23,0.1
Wanshouxigong,2016,7,21,13,37,35,25.4,997.1,23.3,0
Wanshouxigong,2016,7,21,14,43,27,24.7,997.1,23.5,2.3
Wanshouxigong,2016,7,21,15,36,44,25.7,997.1,23.4,0.1
Wanshouxigong,2016,7,21,16,43,61,25.4,996.9,23.8,0.7
Wanshouxigong,2016,7,21,17,47,42,25.3,996.6,24.3,1.2
Wanshouxigong,2016,7,21,18,67,52,25.3,996.6,23.9,0
Wanshouxigong,2016,7,21,19,71,40,25.1,996.5,24.1,0
Wanshouxigong,2016,7,21,20,60,22,24.9,996.6,23.9,0
Wanshouxigong,2016,7,21,21,56,14,24.6,997.2,23.7,0
Wanshouxigong,2016,7,21,22,63,2,24.3,997.5,23.6,0
Wanshouxigong,2016,7,21,23,66,2,24.4,997.3,23.7,0
Wanshouxigong,2016,7,22,0,65,13,24.5,997.2,23.8,0
Wanshouxigong,2016,7,22,1,72,4,24.4,997.2,23.7,0
Wanshouxigong,2016,7,22,2,82,6,24.4,997.1,23.9,0
Wanshouxigong,2016,7,22,3,82,3,24.2,996.9,23.7,0
Wanshouxigong,2016,7,22,4,79,2,24.1,996.5,23.6,0
Wanshouxigong,2016,7,22,5,85,2,24.2,996.8,23.7,0
Wanshouxigong,2016,7,22,6,79,2,24.3,997.3,23.8,0
Wanshouxigong,2016,7,22,7,87,2,24.5,997.7,23.8,0
Wanshouxigong,2016,7,22,8,103,6,25.6,997.7,24,0
Wanshouxigong,2016,7,22,9,110,41,27.2,997.5,23.9,0
Wanshouxigong,2016,7,22,10,90,92,28.9,997.2,23.6,0
Wanshouxigong,2016,7,22,11,95,123,29.3,997.1,24,0
Wanshouxigong,2016,7,22,12,98,157,29.9,996.9,23.8,0
Wanshouxigong,2016,7,22,13,110,157,29.5,996.6,23.7,0
Wanshouxigong,2016,7,22,14,90,145,29.8,996.3,23.7,0
Wanshouxigong,2016,7,22,15,70,139,30.8,996.1,22.7,0
Wanshouxigong,2016,7,22,16,56,136,30.6,995.9,23.5,0
Wanshouxigong,2016,7,22,17,51,129,30.6,995.5,24,0
Wanshouxigong,2016,7,22,18,47,119,30,995.5,23.9,0
Wanshouxigong,2016,7,22,19,47,110,29.6,995.7,23.8,0
Wanshouxigong,2016,7,22,20,54,105,29.3,996.3,23.7,0
Wanshouxigong,2016,7,22,21,89,92,28.9,996.8,23.8,0
Wanshouxigong,2016,7,22,22,113,67,28.5,997.1,24.1,0
Wanshouxigong,2016,7,22,23,138,59,28.2,997,24.2,0
Wanshouxigong,2016,7,23,0,145,39,27.7,997.1,24.3,0
Wanshouxigong,2016,7,23,1,139,22,26.9,996.6,24.6,0
Wanshouxigong,2016,7,23,2,128,14,26.6,996.3,24.8,0
Wanshouxigong,2016,7,23,3,116,12,26.4,996.2,24.6,0
Wanshouxigong,2016,7,23,4,124,16,26.1,996.3,24.9,0
Wanshouxigong,2016,7,23,5,119,11,25.9,996.8,24.9,0
Wanshouxigong,2016,7,23,6,128,2,26.2,997.3,25.2,0
Wanshouxigong,2016,7,23,7,116,2,26.7,997.6,25.5,0
Wanshouxigong,2016,7,23,8,123,10,27.4,997.4,25.2,0
Wanshouxigong,2016,7,23,9,148,17,27.9,997.5,25.5,0
Wanshouxigong,2016,7,23,10,160,42,30.1,997.2,25.8,0
Wanshouxigong,2016,7,23,11,150,87,30.9,996.9,25.3,0
Wanshouxigong,2016,7,23,12,153,151,31.7,996.8,25.6,0
Wanshouxigong,2016,7,23,13,159,190,32.1,996.7,26.4,0
Wanshouxigong,2016,7,23,14,168,203,32.7,996.1,26.5,0
Wanshouxigong,2016,7,23,15,170,187,31.9,995.9,27.1,0
Wanshouxigong,2016,7,23,16,164,187,32.8,995.5,26.8,0
Wanshouxigong,2016,7,23,17,156,178,31.9,995.6,26.9,0
Wanshouxigong,2016,7,23,18,156,168,31.8,995.8,27.3,0
Wanshouxigong,2016,7,23,19,193,162,31,996.7,27.1,0
Wanshouxigong,2016,7,23,20,284,142,30.3,997.4,26.9,0
Wanshouxigong,2016,7,23,21,229,114,25.9,1000.6,23.4,3.2
Wanshouxigong,2016,7,23,22,47,112,25,998.9,23.1,15.3
Wanshouxigong,2016,7,23,23,44,88,24.8,999.1,23.4,0
Wanshouxigong,2016,7,24,0,50,71,24.6,999.3,23,0
Wanshouxigong,2016,7,24,1,53,46,24.3,999.2,23.1,0
Wanshouxigong,2016,7,24,2,55,29,24.3,998.7,23.4,0
Wanshouxigong,2016,7,24,3,57,28,24.5,998.8,22.9,0
Wanshouxigong,2016,7,24,4,55,27,24.6,999.3,23,0
Wanshouxigong,2016,7,24,5,53,14,24.7,999.7,23.5,0
Wanshouxigong,2016,7,24,6,51,42,25,999.6,23.4,0
Wanshouxigong,2016,7,24,7,41,45,25.4,1000.4,23.3,0
Wanshouxigong,2016,7,24,8,44,33,25.8,1000.9,23.8,0
Wanshouxigong,2016,7,24,9,47,36,28,1000.9,24,0
Wanshouxigong,2016,7,24,10,54,54,29.2,1000.8,24.3,0
Wanshouxigong,2016,7,24,11,87,98,30.4,1000.6,24.3,0
Wanshouxigong,2016,7,24,12,104,141,31.6,1000.6,24.7,0
Wanshouxigong,2016,7,24,13,120,194,32.4,1000.2,25.5,0
Wanshouxigong,2016,7,24,14,136,237,33.2,999.5,25.5,0
Wanshouxigong,2016,7,24,15,141,273,33.3,998.7,26.1,0
Wanshouxigong,2016,7,24,16,135,272,33.3,999.3,26.8,0
Wanshouxigong,2016,7,24,17,120,212,33.3,999.9,26.8,0
Wanshouxigong,2016,7,24,18,138,152,32.3,999.1,27.3,0
Wanshouxigong,2016,7,24,19,89,111,31,1000.4,23.9,0
Wanshouxigong,2016,7,24,20,64,76,29.4,1000.3,24.7,0.1
Wanshouxigong,2016,7,24,21,64,59,28.9,1001,25.3,0.1
Wanshouxigong,2016,7,24,22,69,45,28,1001.4,25.6,0
Wanshouxigong,2016,7,24,23,72,29,27.6,1000.9,24.8,0
Wanshouxigong,2016,7,25,0,72,28,27.4,999.8,24.7,0.1
Wanshouxigong,2016,7,25,1,70,17,27.3,1000.1,24.9,0
Wanshouxigong,2016,7,25,2,54,29,26.9,999.5,24.4,0
Wanshouxigong,2016,7,25,3,53,33,26.2,1000.1,24.6,2.6
Wanshouxigong,2016,7,25,4,52,37,25.3,998.8,24.4,2.3
Wanshouxigong,2016,7,25,5,53,28,25.4,998.6,24.7,0.6
Wanshouxigong,2016,7,25,6,66,31,25.2,998.7,24.5,1.5
Wanshouxigong,2016,7,25,7,63,18,25.5,998.8,24.8,0.1
Wanshouxigong,2016,7,25,8,51,8,25.8,998.4,24.8,0
Wanshouxigong,2016,7,25,9,51,15,25.9,998.3,24.5,0
Wanshouxigong,2016,7,25,10,44,27,27.2,998.3,24.7,0
Wanshouxigong,2016,7,25,11,36,50,28,997.8,24.8,0
Wanshouxigong,2016,7,25,12,43,67,28.6,997.5,25.4,0
Wanshouxigong,2016,7,25,13,31,82,29.1,997.2,25.1,0
Wanshouxigong,2016,7,25,14,31,99,31,996.7,25.4,0
Wanshouxigong,2016,7,25,15,48,146,31.9,996.1,25.3,0
Wanshouxigong,2016,7,25,16,38,164,31.7,996.1,25.3,0
Wanshouxigong,2016,7,25,17,33,149,32,996.3,23.5,0
Wanshouxigong,2016,7,25,18,23,97,31.5,996.5,23.9,0
Wanshouxigong,2016,7,25,19,28,86,30.8,997.1,24.5,0
Wanshouxigong,2016,7,25,20,31,70,29.6,997.1,25.4,0
Wanshouxigong,2016,7,25,21,38,49,29,998.2,25.6,0
Wanshouxigong,2016,7,25,22,42,63,28.6,998.5,23.7,0
Wanshouxigong,2016,7,25,23,29,56,28.3,999,20.1,0
Wanshouxigong,2016,7,26,0,15,50,27.3,999.5,18.6,0
Wanshouxigong,2016,7,26,1,8,50,26.5,999.7,18.1,0
Wanshouxigong,2016,7,26,2,11,49,25.8,999.5,18.2,0
Wanshouxigong,2016,7,26,3,7,46,24.1,999.9,19.6,0
Wanshouxigong,2016,7,26,4,11,44,23.3,1000.4,18.6,0
Wanshouxigong,2016,7,26,5,247,52,22.3,1000.7,19.8,0
Wanshouxigong,2016,7,26,6,76,40,23.3,1001,20.2,0
Wanshouxigong,2016,7,26,7,NA,43,26.7,1001.2,18.8,0
Wanshouxigong,2016,7,26,8,142,54,28,1001.2,18.7,0
Wanshouxigong,2016,7,26,9,NA,59,28.7,1001.1,19.3,0
Wanshouxigong,2016,7,26,10,NA,70,29.5,1000.7,19.2,0
Wanshouxigong,2016,7,26,11,NA,87,30.5,1000.1,19.5,0
Wanshouxigong,2016,7,26,12,NA,120,31.5,999.7,17.8,0
Wanshouxigong,2016,7,26,13,NA,149,32.9,999.1,16.7,0
Wanshouxigong,2016,7,26,14,24,156,33.6,998.7,17.7,0
Wanshouxigong,2016,7,26,15,23,148,33.4,998.3,18.7,0
Wanshouxigong,2016,7,26,16,19,152,34.1,998.3,17.3,0
Wanshouxigong,2016,7,26,17,NA,157,34.2,998.1,15.6,0
Wanshouxigong,2016,7,26,18,NA,208,33.4,998.3,15.9,0
